trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1103,False,"{'a': 0.001, 'e': 0.4518128007017902}",30,13,-19.571524852330633,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1104,False,"{'a': 0.001, 'e': 0.4509204621748089}",20,0,-26.950758008684357,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1105,False,"{'a': 0.001, 'e': 0.45002767272740274}",25,10,19.28335845412691,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.001, 'e': 0.4491344332523616}",20,0,-21.30739148300414,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1107,False,"{'a': 0.001, 'e': 0.4482407446429244}",25,0,-71.36234563048365,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1108,False,"{'a': 0.001, 'e': 0.4473466077927801}",25,11,-3.987224031912459,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1109,False,"{'a': 0.001, 'e': 0.4464520235960651}",20,14,10.106319602961165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.001, 'e': 0.44555699294736395}",25,4,-5.464151724353545,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1111,False,"{'a': 0.001, 'e': 0.4446615167417068}",20,0,24.261886164944954,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1112,False,"{'a': 0.001, 'e': 0.4437655958745701}",30,1,-88.22601094375864,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 2}",1
1113,False,"{'a': 0.001, 'e': 0.4428692312418743}",35,15,-78.6995072278624,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
1114,False,"{'a': 0.001, 'e': 0.44197242373998435}",25,6,-2.3237563543558077,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1115,False,"{'a': 0.001, 'e': 0.44107517426570736}",25,0,-15.996440178579373,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1116,False,"{'a': 0.001, 'e': 0.440177483716293}",20,6,1.517464747987457,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1117,False,"{'a': 0.001, 'e': 0.43927935298943144}",20,3,-52.80312116886948,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1118,False,"{'a': 0.001, 'e': 0.4383807829832537}",20,3,-34.83626194501417,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1119,False,"{'a': 0.001, 'e': 0.4374817745963293}",20,16,5.679550357861766,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.001, 'e': 0.43658232872766695}",20,3,-27.350939725336634,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1121,False,"{'a': 0.001, 'e': 0.4356824462767121}",25,7,4.410694169528858,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1122,False,"{'a': 0.001, 'e': 0.43478212814334743}",25,4,-25.40828375591263,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 1}",1
1123,False,"{'a': 0.001, 'e': 0.43388137522789066}",25,15,-27.067763867967564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1124,False,"{'a': 0.001, 'e': 0.432980188431095}",20,12,10.530529662779157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.001, 'e': 0.4320785686541468}",20,14,4.689690226361346,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.001, 'e': 0.4311765167986662}",20,14,12.140364441461024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.001, 'e': 0.4302740337667045}",20,0,7.657602435857872,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1128,False,"{'a': 0.001, 'e': 0.42937112046074505}",25,0,-31.938848004719652,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1129,False,"{'a': 0.001, 'e': 0.42846777778370077}",20,0,-38.29243157922712,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1130,False,"{'a': 0.001, 'e': 0.4275640066389146}",35,8,-39.33202536383125,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 1}",1
1131,False,"{'a': 0.001, 'e': 0.42665980793015723}",20,11,-16.146039013094928,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1132,False,"{'a': 0.001, 'e': 0.42575518256162764}",25,14,-3.989110495013025,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1133,False,"{'a': 0.001, 'e': 0.4248501314379508}",30,19,-38.51717408983557,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1134,False,"{'a': 0.001, 'e': 0.42394465546417814}",20,1,-43.123041486814,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
1135,False,"{'a': 0.001, 'e': 0.42303875554578513}",25,0,-47.01397198302473,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1136,False,"{'a': 0.001, 'e': 0.42213243258867206}",25,15,-52.43367678120295,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
1137,False,"{'a': 0.001, 'e': 0.42122568749916134}",20,16,8.165470745311417,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.001, 'e': 0.42031852118399843}",20,15,7.156085518412149,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.001, 'e': 0.41941093455034917}",30,9,-37.64358733070263,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 1}",1
1140,False,"{'a': 0.001, 'e': 0.41850292850580045}",25,16,-9.062225740268953,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1141,False,"{'a': 0.001, 'e': 0.41759450395835795}",25,19,3.7073270509452536,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.001, 'e': 0.4166856618164465}",20,5,20.976373360359407,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.001, 'e': 0.4157764029889078}",20,8,-32.6420192603616,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1144,False,"{'a': 0.001, 'e': 0.4148667283850009}",25,16,-0.8704582107056469,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.001, 'e': 0.4139566389144}",25,10,20.23932999299036,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.001, 'e': 0.4130461354871949}",20,0,-38.70919537575962,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1147,False,"{'a': 0.001, 'e': 0.4121352190138885}",25,8,27.178668942395678,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.001, 'e': 0.41122389040539764}",30,4,-118.51232853504962,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 3}",1
1149,False,"{'a': 0.001, 'e': 0.4103121505730504}",25,0,-27.481063152517414,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1150,False,"{'a': 0.001, 'e': 0.40940000042858704}",25,15,8.719936494076956,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.001, 'e': 0.40848744088415717}",25,13,19.674988874558732,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.001, 'e': 0.4075744728523206}",25,0,-76.06941749391605,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
1153,False,"{'a': 0.001, 'e': 0.40666109724604504}",20,11,-28.96407064287711,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1154,False,"{'a': 0.001, 'e': 0.40574731497870625}",25,19,12.09374376929882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.001, 'e': 0.4048331269640863}",25,14,-4.92789941055901,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1156,False,"{'a': 0.001, 'e': 0.40391853411637296}",25,11,-25.615812752086473,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
1157,False,"{'a': 0.001, 'e': 0.4030035373501593}",35,14,-62.6218131988525,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
1158,False,"{'a': 0.001, 'e': 0.40208813758044176}",25,8,17.64725722480022,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.001, 'e': 0.4011723357226203}",25,15,-37.873620482902155,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1160,False,"{'a': 0.001, 'e': 0.4002561326924963}",20,9,20.590799712249996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.001, 'e': 0.3993395294062732}",20,13,-9.636272722240637,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1162,False,"{'a': 0.001, 'e': 0.3984225267805538}",25,17,17.11387935010405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.001, 'e': 0.39750512573234104}",20,12,-5.266084893115385,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.001, 'e': 0.3965873271790354}",25,17,-13.720556086409841,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1165,False,"{'a': 0.001, 'e': 0.39566913203843584}",25,14,-16.586777076084463,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1166,False,"{'a': 0.001, 'e': 0.39475054122873704}",20,0,-11.625327404504391,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1167,False,"{'a': 0.001, 'e': 0.3938315556685301}",20,15,10.645219808391467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.001, 'e': 0.39291217627680014}",25,0,10.50359033747153,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1169,False,"{'a': 0.001, 'e': 0.39199240397292684}",20,9,2.227203562680223,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1170,False,"{'a': 0.001, 'e': 0.391072239676682}",25,9,16.96228540069187,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.001, 'e': 0.3901516843082303}",20,0,-64.23407609850523,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1172,False,"{'a': 0.001, 'e': 0.3892307387881266}",35,23,-28.430170530996378,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1173,False,"{'a': 0.001, 'e': 0.38830940403731673}",25,13,-26.0929978753045,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1174,False,"{'a': 0.001, 'e': 0.38738768097713494}",25,11,-2.5206964440080473,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1175,False,"{'a': 0.001, 'e': 0.38646557052930475}",20,12,13.48511867990782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.001, 'e': 0.385543073615936}",20,12,6.873458798503261,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.001, 'e': 0.38462019115952595}",25,3,-8.718286841923218,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
1178,False,"{'a': 0.001, 'e': 0.3836969240829566}",20,7,-32.26268896172142,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1179,False,"{'a': 0.001, 'e': 0.38277327330949534}",25,14,-22.122843093709015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1180,False,"{'a': 0.001, 'e': 0.38184923976279245}",20,9,-2.5239776235743756,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1181,False,"{'a': 0.001, 'e': 0.38092482436688185}",25,4,19.42175770028388,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.001, 'e': 0.3800000280461784}",25,2,-14.339848035504536,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1183,False,"{'a': 0.001, 'e': 0.3790748517254788}",25,15,-1.4728103363640412,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.001, 'e': 0.3781492963299588}",20,0,19.17355443272843,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1185,False,"{'a': 0.001, 'e': 0.37722336278517427}",20,13,14.639088364385447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.001, 'e': 0.37629705201705815}",20,11,7.562652551196823,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.001, 'e': 0.37537036495192155}",20,14,8.968035425838565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.001, 'e': 0.3744433025164511}",25,17,1.6950315020413131,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.001, 'e': 0.37351586563770955}",20,0,5.780806307519089,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1190,False,"{'a': 0.001, 'e': 0.37258805524313326}",20,9,-41.58929954973839,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1191,False,"{'a': 0.001, 'e': 0.371659872260533}",20,0,-91.30003277791944,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1192,False,"{'a': 0.001, 'e': 0.37073131761809125}",25,11,6.83045364580319,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1193,False,"{'a': 0.001, 'e': 0.36980239224436295}",20,14,11.994144060219735,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.001, 'e': 0.36887309706827304}",20,12,1.719918283944304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.001, 'e': 0.367943433019117}",20,8,-21.198185094385792,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1196,False,"{'a': 0.001, 'e': 0.3670134010265584}",20,2,-0.5813530107104345,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1197,False,"{'a': 0.001, 'e': 0.36608300202062954}",25,0,-148.29920169871326,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
1198,False,"{'a': 0.001, 'e': 0.365152236931729}",25,11,12.238153164694825,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.001, 'e': 0.36422110669062213}",30,17,17.14105453739543,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.001, 'e': 0.36328961222843875}",20,8,8.146459748925093,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.001, 'e': 0.3623577544766736}",30,17,2.0720695677184544,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1202,False,"{'a': 0.001, 'e': 0.361425534367184}",20,1,-10.97061177706227,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1203,False,"{'a': 0.001, 'e': 0.3604929528321903}",30,19,17.171343970228506,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.001, 'e': 0.35956001080427363}",25,0,-54.732788639073114,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1205,False,"{'a': 0.001, 'e': 0.35862670921637635}",30,14,-44.420198665908785,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1206,False,"{'a': 0.001, 'e': 0.3576930490017995}",35,20,-75.96483999350963,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1207,False,"{'a': 0.001, 'e': 0.35675903109420365}",30,18,23.57203213066218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.001, 'e': 0.35582465642760625}",20,15,4.955380431839866,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.001, 'e': 0.3548899259363823}",30,20,18.322812568300094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.001, 'e': 0.3539548405552618}",35,12,-40.103295263291464,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
1211,False,"{'a': 0.001, 'e': 0.3530194012193304}",25,13,21.863922370834096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.001, 'e': 0.35208360886402695}",20,13,6.559262573307401,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.001, 'e': 0.3511474644251443}",25,15,8.133031885199356,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.001, 'e': 0.3502109688388262}",25,2,18.966654523931226,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.001, 'e': 0.34927412304156863}",25,11,-14.47526320879218,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1216,False,"{'a': 0.001, 'e': 0.348336927970217}",25,16,5.030776450615587,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.001, 'e': 0.34739938456196656}",20,3,-33.0852196473182,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1218,False,"{'a': 0.001, 'e': 0.3464614937543603}",30,8,10.176054988692304,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1219,False,"{'a': 0.001, 'e': 0.3455232564852894}",30,1,-83.79006143852256,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 1}",1
1220,False,"{'a': 0.001, 'e': 0.3445846736929906}",25,15,12.227640533506541,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.001, 'e': 0.34364574631604705}",20,16,7.619542204696161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.001, 'e': 0.3427064752933856}",25,6,-8.617293842657533,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1223,False,"{'a': 0.001, 'e': 0.3417668615642776}",20,13,-4.734231724079555,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.001, 'e': 0.3408269060683363}",20,11,0.8688465557555629,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.001, 'e': 0.3398866097455176}",30,6,-49.991055826403965,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
1226,False,"{'a': 0.001, 'e': 0.3389459735361172}",25,7,20.823630791041133,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1227,False,"{'a': 0.001, 'e': 0.33800499838077175}",25,13,20.861336653391735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.001, 'e': 0.3370636852204559}",30,14,-47.40764894405556,"{0: 10, 1: 5, 2: 0, 3: 0, 4: 1}",1
1229,False,"{'a': 0.001, 'e': 0.3361220349964831}",25,8,-20.671620553636828,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1230,False,"{'a': 0.001, 'e': 0.3351800486505031}",20,16,8.924579794362753,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.001, 'e': 0.3342377271245026}",25,5,-58.23777048315284,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
1232,False,"{'a': 0.001, 'e': 0.3332950713608026}",20,3,3.7143348248915764,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1233,False,"{'a': 0.001, 'e': 0.33235208230205926}",20,11,17.50250520652037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.001, 'e': 0.3314087608912611}",20,12,10.293529581091086,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.001, 'e': 0.33046510807172985}",25,16,-44.8749796585864,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.001, 'e': 0.32952112478711787}",25,15,-14.988932772056266,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1237,False,"{'a': 0.001, 'e': 0.3285768119814088}",20,6,-17.316140936468727,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1238,False,"{'a': 0.001, 'e': 0.3276321705989149}",20,13,3.324895673545129,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.001, 'e': 0.3266872015842779}",20,11,-0.821662201648161,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.001, 'e': 0.3257419058824663}",20,6,11.580791636172505,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.001, 'e': 0.32479628443877623}",20,4,-8.43001463133414,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1242,False,"{'a': 0.001, 'e': 0.3238503381988286}",20,11,-83.81128715207808,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 2}",1
1243,False,"{'a': 0.001, 'e': 0.3229040681085699}",35,7,-35.9283370219803,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
1244,False,"{'a': 0.001, 'e': 0.3219574751142698}",25,11,18.54733864577685,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.001, 'e': 0.32101056016252166}",25,13,23.97876564779349,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.001, 'e': 0.32006332420023986}",25,16,4.8178810930797145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.001, 'e': 0.3191157681746608}",20,10,-65.78303665000064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1248,False,"{'a': 0.001, 'e': 0.31816789303333987}",25,0,-91.1333268866733,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",1
1249,False,"{'a': 0.001, 'e': 0.3172196997241527}",20,6,15.91088623890601,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1250,False,"{'a': 0.001, 'e': 0.316271189195292}",20,9,-27.955475212111992,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
1251,False,"{'a': 0.001, 'e': 0.3153223623952687}",30,14,21.992169978560156,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.001, 'e': 0.31437322027290904}",25,4,-44.028037890927024,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
1253,False,"{'a': 0.001, 'e': 0.3134237637773555}",20,6,-15.48129613348976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1254,False,"{'a': 0.001, 'e': 0.3124739938580641}",20,3,-19.08657624172085,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1255,False,"{'a': 0.001, 'e': 0.3115239114648051}",20,8,-7.645828731259813,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.001, 'e': 0.3105735175476604}",30,12,4.232944440105088,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1257,False,"{'a': 0.001, 'e': 0.3096228130570242}",25,2,-32.2935690070448,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 1}",1
1258,False,"{'a': 0.001, 'e': 0.3086717989436006}",20,10,9.319120092928145,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.001, 'e': 0.3077204761584039}",20,16,8.971298111222445,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.001, 'e': 0.3067688456527566}",20,13,10.459947227222994,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.001, 'e': 0.30581690837828934}",30,19,-1.8556411869059057,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1262,False,"{'a': 0.001, 'e': 0.30486466528693895}",20,15,7.9681831779386005,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.001, 'e': 0.3039121173309489}",20,7,-16.547358944805307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1264,False,"{'a': 0.001, 'e': 0.3029592654628667}",30,23,14.0596778374967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.001, 'e': 0.30200611063554444}",35,7,33.46603691980482,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.001, 'e': 0.3010526538021365}",20,0,-20.029854956451263,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1267,False,"{'a': 0.001, 'e': 0.3000988959161001}",20,5,-27.42187863200259,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1268,False,"{'a': 0.001, 'e': 0.29914483793119256}",20,9,9.420456934956004,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.001, 'e': 0.2981904808014722}",20,12,13.91742243253699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.001, 'e': 0.29723582548129573}",20,14,10.128543619017018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.001, 'e': 0.29628087292531874}",20,6,16.262862425137143,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.001, 'e': 0.2953256240884933}",20,10,16.93458473432973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.001, 'e': 0.29437007992606856}",20,9,6.899841835093426,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.001, 'e': 0.29341424139358824}",25,14,-9.197268799618486,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1275,False,"{'a': 0.001, 'e': 0.29245810944689116}",30,8,22.70588441947489,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.001, 'e': 0.2915016850421088}",35,17,-49.94147364512355,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1277,False,"{'a': 0.001, 'e': 0.29054496913566596}",20,7,-20.134769490541803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1278,False,"{'a': 0.001, 'e': 0.28958796268427794}",25,4,-7.126104021921646,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1279,False,"{'a': 0.001, 'e': 0.2886306666449516}",20,10,18.16146104266165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.001, 'e': 0.2876730819749824}",20,12,7.2685728157162135,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.001, 'e': 0.2867152096319555}",25,5,10.550463209118877,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1282,False,"{'a': 0.001, 'e': 0.2857570505737428}",30,21,1.913638464500578,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.001, 'e': 0.28479860575850313}",20,11,14.229086743997842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.001, 'e': 0.28383987614468165}",30,22,7.950487244447064,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
